,operation_id,operation_type,operation_date,operation_type_name,delivery_charge,return_delivery_charge,accruals_for_sale,sale_commission,amount,type,posting_delivery_schema,posting_order_date,posting_posting_number,posting_warehouse_id,items_0_name,items_0_sku,items_length,service_0_name,service_0_price,service_1_name,service_1_price,service_2_name,service_2_price,service_3_name,service_3_price,user_id,date_load
0,2646534413,MarketplaceMarketingActionCostOperation,2022-10-16 00:00:00,Услуги продвижения товаров,0,0,0,0.0,-17.0,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
1,2646535344,MarketplaceMarketingActionCostOperation,2022-10-16 00:00:00,Услуги продвижения товаров,0,0,0,0.0,-108.0,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
2,2646536196,MarketplaceMarketingActionCostOperation,2022-10-16 00:00:00,Услуги продвижения товаров,0,0,0,0.0,-297.46,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
3,2646149704,OperationMarketplaceServiceStorage,2022-10-16 00:00:00,Услуга размещения товаров на складе,0,0,0,0.0,-81.02,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
4,2646114874,MarketplaceRedistributionOfAcquiringOperation,2022-10-16 00:00:00,Оплата эквайринга,0,0,0,0.0,-16.2,other,,2022-10-17 00:00:00,10746783-0099,0,Платок Luv2much Премиум,496620393,0,MarketplaceRedistributionOfAcquiringOperation,-16.2,0,0.0,0,0.0,0,0.0,1001,2022-12-15
5,2646098413,MarketplaceRedistributionOfAcquiringOperation,2022-10-16 00:00:00,Оплата эквайринга,0,0,0,0.0,-14.31,other,,2022-10-17 00:00:00,67655916-0054,0,Шейный платок Luv2much Премиум,496617675,0,MarketplaceRedistributionOfAcquiringOperation,-14.31,0,0.0,0,0.0,0,0.0,1001,2022-12-15
6,2645445816,MarketplaceRedistributionOfAcquiringOperation,2022-10-16 00:00:00,Оплата эквайринга,0,0,0,0.0,-3.93,other,,2022-10-16 00:00:00,59813454-0028,0,Панама Luv2much Панама,608424766,0,MarketplaceRedistributionOfAcquiringOperation,-3.93,0,0.0,0,0.0,0,0.0,1001,2022-12-15
7,2645125984,OperationAgentDeliveredToCustomer,2022-10-16 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-14 07:23:02,96125168-0010-1,0,Шейный платок Luv2much Премиум,496612827,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
8,2645044914,MarketplaceRedistributionOfAcquiringOperation,2022-10-16 00:00:00,Оплата эквайринга,0,0,0,0.0,18.81,other,,2022-10-16 00:00:00,73862381-0011,0,Шейный платок Luv2much Премиум,496618464,0,MarketplaceRedistributionOfAcquiringOperation,18.81,0,0.0,0,0.0,0,0.0,1001,2022-12-15
9,2644759242,OperationAgentDeliveredToCustomer,2022-10-16 00:00:00,Доставка покупателю,0,0,340,-40.8,239.2,orders,FBO,2022-10-15 12:31:19,41739626-0127-5,0,Панама Luv2much Панама,608472628,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-20.0,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogistic,-40.0,1001,2022-12-15
10,2644858683,MarketplaceRedistributionOfAcquiringOperation,2022-10-16 00:00:00,Оплата эквайринга,0,0,0,0.0,-18.43,other,,2022-10-16 00:00:00,12906663-0077,0,Шейный платок Luv2much Премиум,691296759,0,MarketplaceRedistributionOfAcquiringOperation,-18.43,0,0.0,0,0.0,0,0.0,1001,2022-12-15
11,2644038801,OperationAgentDeliveredToCustomer,2022-10-16 00:00:00,Доставка покупателю,0,0,1790,-214.8,1420.7,orders,FBO,2022-10-14 04:17:12,18066929-0056-2,0,Шейный платок Luv2much Премиум,691296759,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-89.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-65.0,1001,2022-12-15
12,2643885796,OperationAgentDeliveredToCustomer,2022-10-16 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-09 07:16:20,49260361-0151-1,0,Платок Luv2much Премиум,496620393,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
13,2643815470,OperationMarketplaceCrossDockServiceWriteOff,2022-10-16 00:00:00,Доставка товаров на склад Ozon (кросс-докинг),0,0,0,0.0,-0.01,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
14,2643815487,OperationMarketplaceCrossDockServiceWriteOff,2022-10-16 00:00:00,Доставка товаров на склад Ozon (кросс-докинг),0,0,0,0.0,-0.01,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
15,2643815497,OperationMarketplaceCrossDockServiceWriteOff,2022-10-16 00:00:00,Доставка товаров на склад Ozon (кросс-докинг),0,0,0,0.0,-0.01,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
16,2643725428,OperationAgentDeliveredToCustomer,2022-10-16 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-14 10:29:44,31496759-0114-3,0,Шейный платок Luv2much Премиум,496612827,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
17,2636309542,OperationAgentDeliveredToCustomer,2022-10-16 00:00:00,Доставка покупателю,0,0,1790,-214.8,1420.7,orders,FBO,2022-10-14 08:34:48,42261774-0022-1,0,Платок Luv2much Премиум,691283029,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-89.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-65.0,1001,2022-12-15
18,2636225435,OperationAgentDeliveredToCustomer,2022-10-16 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-13 08:45:13,84386838-0039-1,0,Шейный платок Luv2much Премиум,496618464,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
19,2635450025,OperationItemReturn,2022-10-16 00:00:00,"Доставка и обработка возврата, отмены, невыкупа",0,0,0,0.0,-110.0,returns,FBO,2022-10-05 18:48:06,11174287-0072-3,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceServiceItemReturnPartGoodsCustomer,-50.0,MarketplaceServiceItemReturnFlowLogistic,-60.0,0,0.0,0,0.0,1001,2022-12-15
20,2635376580,OperationItemReturn,2022-10-16 00:00:00,"Доставка и обработка возврата, отмены, невыкупа",0,0,0,0.0,-60.0,returns,FBO,2022-10-05 18:48:06,11174287-0072-3,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,0,0.0,1001,2022-12-15
21,2635218907,MarketplaceRedistributionOfAcquiringOperation,2022-10-16 00:00:00,Оплата эквайринга,0,0,0,0.0,-19.82,other,,2022-10-16 00:00:00,68509166-0017,0,Платок Luv2much Премиум,496620136,0,MarketplaceRedistributionOfAcquiringOperation,-19.82,0,0.0,0,0.0,0,0.0,1001,2022-12-15
22,2634509966,OperationAgentDeliveredToCustomer,2022-10-16 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-13 21:15:52,35786892-0025-1,0,Платок Luv2much Премиум,496620136,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
23,2634294168,MarketplaceRedistributionOfAcquiringOperation,2022-10-16 00:00:00,Оплата эквайринга,0,0,0,0.0,-13.5,other,,2022-10-16 00:00:00,41658442-0027,0,Панама Luv2much,496633746,0,MarketplaceRedistributionOfAcquiringOperation,-13.5,0,0.0,0,0.0,0,0.0,1001,2022-12-15
24,2659648228,MarketplaceMarketingActionCostOperation,2022-10-17 00:00:00,Услуги продвижения товаров,0,0,0,0.0,-43.5,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
25,2659622144,MarketplaceMarketingActionCostOperation,2022-10-17 00:00:00,Услуги продвижения товаров,0,0,0,0.0,-731.77,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
26,2659115289,OperationMarketplaceServiceStorage,2022-10-17 00:00:00,Услуга размещения товаров на складе,0,0,0,0.0,-81.39,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
27,2659025652,MarketplaceRedistributionOfAcquiringOperation,2022-10-17 00:00:00,Оплата эквайринга,0,0,0,0.0,-9.0,other,,2022-10-18 00:00:00,29281896-0184,0,Шапка Luv2much Премиум,691281848,0,MarketplaceRedistributionOfAcquiringOperation,-9.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
28,2658960829,MarketplaceRedistributionOfAcquiringOperation,2022-10-17 00:00:00,Оплата эквайринга,0,0,0,0.0,-12.36,other,,2022-10-18 00:00:00,56391118-0013,0,Шапка Luv2much Премиум,691285979,0,MarketplaceRedistributionOfAcquiringOperation,-12.36,0,0.0,0,0.0,0,0.0,1001,2022-12-15
29,2658937464,MarketplaceRedistributionOfAcquiringOperation,2022-10-17 00:00:00,Оплата эквайринга,0,0,0,0.0,-3.3,other,,2022-10-18 00:00:00,45479984-0021,0,Механический 3D роликовый массажер для лица шеи плеч декольте с лифтинг эффектом / Роллер массажер от морщин вокруг глаз и для подтяжки овала лица / Ролик для ухода за кожей лица / Подарок на 8 марта,488387221,0,MarketplaceRedistributionOfAcquiringOperation,-3.3,0,0.0,0,0.0,0,0.0,1001,2022-12-15
30,2658150665,OperationAgentDeliveredToCustomer,2022-10-17 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-15 11:27:41,42141729-0005-1,0,Шейный платок Luv2much Премиум,496612827,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
31,2657700498,OperationAgentDeliveredToCustomer,2022-10-17 00:00:00,Доставка покупателю,0,0,420,-42.0,319.0,orders,FBO,2022-10-10 11:40:48,0104844241-0029-1,0,Роликовый массажер Гуаша для лица из натурального нефрита от мешков и черных кругов под глазами / Нефритовый ролик массажер из камня / Массажный ручной роллер против отеков / Подарок на 8 марта,488367376,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-21.0,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogistic,-38.0,1001,2022-12-15
32,2657604499,OperationAgentDeliveredToCustomer,2022-10-17 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-09 17:02:40,44080687-0021-2,0,Шейный платок Luv2much Премиум,496618464,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
33,2656327279,OperationAgentDeliveredToCustomer,2022-10-17 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-11 06:35:03,14337927-0037-1,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
34,2656201581,OperationAgentDeliveredToCustomer,2022-10-17 00:00:00,Доставка покупателю,0,0,1790,-214.8,1420.7,orders,FBO,2022-10-16 12:43:32,12906663-0077-3,0,Шейный платок Luv2much Премиум,691296759,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-89.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-65.0,1001,2022-12-15
35,2656164880,OperationAgentDeliveredToCustomer,2022-10-17 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-14 03:56:11,35826211-0240-2,0,Шейный платок Luv2much Премиум,496612827,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
36,2656027723,OperationAgentDeliveredToCustomer,2022-10-17 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-14 18:27:07,31525357-0091-1,0,Шейный платок Luv2much Премиум,496617675,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
37,2655814723,OperationAgentDeliveredToCustomer,2022-10-17 00:00:00,Доставка покупателю,0,0,600,-72.0,459.0,orders,FBO,2022-10-14 14:43:16,56391118-0012-1,0,Шапка Luv2much Премиум,691301929,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-30.0,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-39.0,1001,2022-12-15
38,2655557492,MarketplaceRedistributionOfAcquiringOperation,2022-10-17 00:00:00,Оплата эквайринга,0,0,0,0.0,-4.96,other,,2022-10-17 00:00:00,31935803-0114,0,Шапка Luv2much Премиум,691285979,0,MarketplaceRedistributionOfAcquiringOperation,-4.96,0,0.0,0,0.0,0,0.0,1001,2022-12-15
39,2655183032,OperationItemReturn,2022-10-17 00:00:00,"Доставка и обработка возврата, отмены, невыкупа",0,0,0,0.0,-110.0,returns,FBO,2022-10-06 01:35:54,34359846-0032-2,0,Шейный платок Luv2much Премиум,496617675,0,MarketplaceServiceItemReturnNotDelivToCustomer,-50.0,MarketplaceServiceItemReturnFlowLogistic,-60.0,0,0.0,0,0.0,1001,2022-12-15
40,2654995219,OperationItemReturn,2022-10-17 00:00:00,"Доставка и обработка возврата, отмены, невыкупа",0,0,0,0.0,-60.0,returns,FBO,2022-10-06 01:35:54,34359846-0032-2,0,Шейный платок Luv2much Премиум,496617675,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,0,0.0,1001,2022-12-15
41,2654979156,MarketplaceRedistributionOfAcquiringOperation,2022-10-17 00:00:00,Оплата эквайринга,0,0,0,0.0,-6.18,other,,2022-10-17 00:00:00,30154178-0158,0,Шапка Luv2much Премиум,691301929,0,MarketplaceRedistributionOfAcquiringOperation,-6.18,0,0.0,0,0.0,0,0.0,1001,2022-12-15
42,2648720970,OperationAgentDeliveredToCustomer,2022-10-17 00:00:00,Доставка покупателю,0,0,490,-58.8,366.7,orders,FBO,2022-10-13 08:31:33,38656395-0013-3,0,Панама Luv2much Панама,608419907,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-24.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogistic,-40.0,1001,2022-12-15
43,2648263326,MarketplaceRedistributionOfAcquiringOperation,2022-10-17 00:00:00,Оплата эквайринга,0,0,0,0.0,-18.21,other,,2022-10-17 00:00:00,31373104-0210,0,Шейный платок Luv2much Премиум,496618464,0,MarketplaceRedistributionOfAcquiringOperation,-18.21,0,0.0,0,0.0,0,0.0,1001,2022-12-15
44,2648190608,MarketplaceRedistributionOfAcquiringOperation,2022-10-17 00:00:00,Оплата эквайринга,0,0,0,0.0,-16.26,other,,2022-10-17 00:00:00,0106631934-0017,0,Шейный платок Luv2much Премиум,496612827,0,MarketplaceRedistributionOfAcquiringOperation,-16.26,0,0.0,0,0.0,0,0.0,1001,2022-12-15
45,2647975749,OperationAgentDeliveredToCustomer,2022-10-17 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-12 14:09:37,04760138-0288-1,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
46,2647925574,OperationAgentDeliveredToCustomer,2022-10-17 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-15 14:04:04,41093096-0057-9,0,Платок Luv2much Премиум,496620393,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
47,2647833152,OperationAgentDeliveredToCustomer,2022-10-17 00:00:00,Доставка покупателю,0,0,420,-42.0,319.0,orders,FBO,2022-10-11 04:35:40,0104844241-0031-1,0,Роликовый массажер Гуаша для лица из натурального нефрита от мешков и черных кругов под глазами / Нефритовый ролик массажер из камня / Массажный ручной роллер против отеков / Подарок на 8 марта,488367376,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-21.0,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogistic,-38.0,1001,2022-12-15
48,2647281356,OperationAgentDeliveredToCustomer,2022-10-17 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-10 11:03:47,67024863-0027-1,0,Шейный платок Luv2much Премиум,496618464,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
49,2647254786,MarketplaceRedistributionOfAcquiringOperation,2022-10-17 00:00:00,Оплата эквайринга,0,0,0,0.0,-19.07,other,,2022-10-17 00:00:00,19600849-0374,0,Шейный платок Luv2much Премиум,496618464,0,MarketplaceRedistributionOfAcquiringOperation,-19.07,0,0.0,0,0.0,0,0.0,1001,2022-12-15
50,2646911274,MarketplaceRedistributionOfAcquiringOperation,2022-10-17 00:00:00,Оплата эквайринга,0,0,0,0.0,-12.2,other,,2022-10-17 00:00:00,44517031-0022,0,Шейный платок Luv2much Премиум,496612827,0,MarketplaceRedistributionOfAcquiringOperation,-12.2,0,0.0,0,0.0,0,0.0,1001,2022-12-15
51,2646876774,MarketplaceRedistributionOfAcquiringOperation,2022-10-17 00:00:00,Оплата эквайринга,0,0,0,0.0,13.26,other,,2022-10-17 00:00:00,44517031-0021,0,Шейный платок Luv2much Премиум,496612827,0,MarketplaceRedistributionOfAcquiringOperation,13.26,0,0.0,0,0.0,0,0.0,1001,2022-12-15
52,2646835230,MarketplaceRedistributionOfAcquiringOperation,2022-10-17 00:00:00,Оплата эквайринга,0,0,0,0.0,-13.26,other,,2022-10-17 00:00:00,44517031-0021,0,Шейный платок Luv2much Премиум,496612827,0,MarketplaceRedistributionOfAcquiringOperation,-13.26,0,0.0,0,0.0,0,0.0,1001,2022-12-15
53,2646704031,MarketplaceRedistributionOfAcquiringOperation,2022-10-17 00:00:00,Оплата эквайринга,0,0,0,0.0,-15.72,other,,2022-10-17 00:00:00,78332995-0014,0,Шейный платок Luv2much Премиум,496618464,0,MarketplaceRedistributionOfAcquiringOperation,-15.72,0,0.0,0,0.0,0,0.0,1001,2022-12-15
54,2646561071,MarketplaceRedistributionOfAcquiringOperation,2022-10-17 00:00:00,Оплата эквайринга,0,0,0,0.0,-14.31,other,,2022-10-17 00:00:00,58861701-0007,0,Шейный платок Luv2much Премиум,496617675,0,MarketplaceRedistributionOfAcquiringOperation,-14.31,0,0.0,0,0.0,0,0.0,1001,2022-12-15
55,2646288995,MarketplaceRedistributionOfAcquiringOperation,2022-10-17 00:00:00,Оплата эквайринга,0,0,0,0.0,-19.53,other,,2022-10-17 00:00:00,0108066920-0010,0,Шапка Luv2much Премиум,691285979,0,MarketplaceRedistributionOfAcquiringOperation,-19.53,0,0.0,0,0.0,0,0.0,1001,2022-12-15
56,2674711290,MarketplaceMarketingActionCostOperation,2022-10-18 00:00:00,Услуги продвижения товаров,0,0,0,0.0,-307.05,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
57,2674711578,MarketplaceMarketingActionCostOperation,2022-10-18 00:00:00,Услуги продвижения товаров,0,0,0,0.0,-148.73,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
58,2671874504,OperationMarketplaceServiceStorage,2022-10-18 00:00:00,Услуга размещения товаров на складе,0,0,0,0.0,0.0,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
59,2671529646,MarketplaceRedistributionOfAcquiringOperation,2022-10-18 00:00:00,Оплата эквайринга,0,0,0,0.0,-18.43,other,,2022-10-19 00:00:00,59423065-0090,0,Шейный платок Luv2much Премиум,691296759,0,MarketplaceRedistributionOfAcquiringOperation,-18.43,0,0.0,0,0.0,0,0.0,1001,2022-12-15
60,2671462990,MarketplaceRedistributionOfAcquiringOperation,2022-10-18 00:00:00,Оплата эквайринга,0,0,0,0.0,-6.18,other,,2022-10-19 00:00:00,75253073-0031,0,Шапка Luv2much Премиум,691284943,0,MarketplaceRedistributionOfAcquiringOperation,-6.18,0,0.0,0,0.0,0,0.0,1001,2022-12-15
61,2671333668,MarketplaceRedistributionOfAcquiringOperation,2022-10-18 00:00:00,Оплата эквайринга,0,0,0,0.0,-12.9,other,,2022-10-18 00:00:00,38270185-0096,0,Платок Luv2much Премиум,496620393,0,MarketplaceRedistributionOfAcquiringOperation,-12.9,0,0.0,0,0.0,0,0.0,1001,2022-12-15
62,2670333725,OperationAgentDeliveredToCustomer,2022-10-18 00:00:00,Доставка покупателю,0,0,570,-68.4,434.1,orders,FBO,2022-10-17 10:14:17,31935803-0114-1,0,Шапка Luv2much Премиум,691285979,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-28.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-39.0,1001,2022-12-15
63,2670600639,MarketplaceRedistributionOfAcquiringOperation,2022-10-18 00:00:00,Оплата эквайринга,0,0,0,0.0,-13.5,other,,2022-10-18 00:00:00,30644812-0057,0,Панама Luv2much,496646596,0,MarketplaceRedistributionOfAcquiringOperation,-13.5,0,0.0,0,0.0,0,0.0,1001,2022-12-15
64,2670385426,OperationAgentDeliveredToCustomer,2022-10-18 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-15 14:31:50,67986256-0017-1,0,Шейный платок Luv2much Премиум,496618464,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
65,2669291379,MarketplaceRedistributionOfAcquiringOperation,2022-10-18 00:00:00,Оплата эквайринга,0,0,0,0.0,-18.07,other,,2022-10-18 00:00:00,75072836-0050,0,Шейный платок Luv2much Премиум,496616369,0,MarketplaceRedistributionOfAcquiringOperation,-18.07,0,0.0,0,0.0,0,0.0,1001,2022-12-15
66,2669011818,OperationAgentDeliveredToCustomer,2022-10-18 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-11 14:32:01,90518216-0088-1,0,Платок Luv2much Премиум,496620136,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
67,2668124737,MarketplaceRedistributionOfAcquiringOperation,2022-10-18 00:00:00,Оплата эквайринга,0,0,0,0.0,-6.18,other,,2022-10-18 00:00:00,82282205-0027,0,Шапка Luv2much Премиум,691284943,0,MarketplaceRedistributionOfAcquiringOperation,-6.18,0,0.0,0,0.0,0,0.0,1001,2022-12-15
68,2668062086,MarketplaceRedistributionOfAcquiringOperation,2022-10-18 00:00:00,Оплата эквайринга,0,0,0,0.0,-6.96,other,,2022-10-18 00:00:00,11044581-0046,0,Шапка Luv2much Премиум,691284943,0,MarketplaceRedistributionOfAcquiringOperation,-6.96,0,0.0,0,0.0,0,0.0,1001,2022-12-15
69,2667915588,MarketplaceRedistributionOfAcquiringOperation,2022-10-18 00:00:00,Оплата эквайринга,0,0,0,0.0,-11.8,other,,2022-10-18 00:00:00,36753944-0012,0,Панама Luv2much Премиум,496629528,0,MarketplaceRedistributionOfAcquiringOperation,-11.8,0,0.0,0,0.0,0,0.0,1001,2022-12-15
70,2661308878,MarketplaceRedistributionOfAcquiringOperation,2022-10-18 00:00:00,Оплата эквайринга,0,0,0,0.0,-10.54,other,,2022-10-18 00:00:00,79850109-0053,0,Панама Luv2much,496646596,0,MarketplaceRedistributionOfAcquiringOperation,-10.54,0,0.0,0,0.0,0,0.0,1001,2022-12-15
71,2661254726,OperationAgentDeliveredToCustomer,2022-10-18 00:00:00,Доставка покупателю,0,0,1390,-166.8,1093.7,orders,FBO,2022-10-14 09:34:12,50626849-0027-1,0,Платок Luv2much Премиум,496620393,0,MarketplaceServiceItemFulfillment,0.0,MarketplaceServiceItemDelivToCustomer,-69.5,MarketplaceServiceItemDirectFlowTrans,0.0,MarketplaceServiceItemDirectFlowLogisticVDC,-60.0,1001,2022-12-15
72,2661208866,MarketplaceRedistributionOfAcquiringOperation,2022-10-18 00:00:00,Оплата эквайринга,0,0,0,0.0,-18.21,other,,2022-10-18 00:00:00,51988117-0024,0,Шейный платок Luv2much Премиум,496617675,0,MarketplaceRedistributionOfAcquiringOperation,-18.21,0,0.0,0,0.0,0,0.0,1001,2022-12-15
73,2660180189,MarketplaceRedistributionOfAcquiringOperation,2022-10-18 00:00:00,Оплата эквайринга,0,0,0,0.0,-9.45,other,,2022-10-18 00:00:00,13788187-0123,0,Панама Luv2much Премиум,496629528,0,MarketplaceRedistributionOfAcquiringOperation,-9.45,0,0.0,0,0.0,0,0.0,1001,2022-12-15
74,2659879044,MarketplaceRedistributionOfAcquiringOperation,2022-10-18 00:00:00,Оплата эквайринга,0,0,0,0.0,-18.62,other,,2022-10-18 00:00:00,30958801-0257,0,Шейный платок Luv2much Премиум,496618464,0,MarketplaceRedistributionOfAcquiringOperation,-18.62,0,0.0,0,0.0,0,0.0,1001,2022-12-15
75,2693223219,MarketplaceMarketingActionCostOperation,2022-10-19 00:00:00,Услуги продвижения товаров,0,0,0,0.0,-888.15,services,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1001,2022-12-15
